rowid,SiteName,Province_y,Ecoregion,Type,Latitude,Longitude,Year,Date,Phylum,Class,Order,Family,Genus,Species,Count,EPT_index,EPT_to_Total_Ratio,EPT_Class,SamplingDevice,StreamOrder,Velocity-Avg,Depth-Avg,General-Conductivity,Chl-a,General-DO,General-TempWater,General-Turbidity,General-pH,Nitrogen-TN,Phosphorus-TP,As,Se
60872,North Swallow,ON,Abitibi Plains,River,48.21333333,-86.10944444,2015,9/10/2015,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,,30,0.2056,20.5567,Poor,Kick Net,4,0.06,23.6,45,,10.19,14.84,,7.57,,,,
60873,North Swallow,ON,Abitibi Plains,River,48.21333333,-86.10944444,2015,9/10/2015,Arthropoda,Insecta,Diptera,Chironomidae,Tvetenia,Tvetenia paucunca,36,0.2056,20.5567,Poor,Kick Net,4,0.06,23.6,45,,10.19,14.84,,7.57,,,,
60874,North Swallow,ON,Abitibi Plains,River,48.21333333,-86.10944444,2015,9/10/2015,Arthropoda,Insecta,Diptera,Chironomidae,Microtendipes,,6,0.2056,20.5567,Poor,Kick Net,4,0.06,23.6,45,,10.19,14.84,,7.57,,,,
60875,North Swallow,ON,Abitibi Plains,River,48.21333333,-86.10944444,2015,9/10/2015,Arthropoda,Insecta,Diptera,Chironomidae,Stempellina,,3,0.2056,20.5567,Poor,Kick Net,4,0.06,23.6,45,,10.19,14.84,,7.57,,,,
60887,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,,6.66,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
60888,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,,2.22,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
60889,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,60,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
60890,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Eurylophella,,17.77,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
60891,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Insecta,Diptera,Empididae,Hemerodromia,,71.11,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
60892,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Insecta,Diptera,Empididae,Neoplasta,,2.22,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
60893,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Insecta,Diptera,Ceratopogonidae,Probezzia,,6.66,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
60894,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,,2.22,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
60895,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Insecta,Diptera,Tipulidae,Antocha,,2.22,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
60896,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,,2.22,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
60897,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Insecta,Diptera,Chironomidae,Potthastia,,2.22,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
60898,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,,6.66,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
60900,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,,70,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
60901,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Plecoptera,Capniidae,Paracapnia,,10,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
60902,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,Lebertia,,30,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
60903,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Annelida,Clitellata,Tubificida,Naididae,Nais,,40,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
60904,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Annelida,Clitellata,Tubificida,Naididae,Chaetogaster,Chaetogaster diaphanus,60,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
60905,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais communis,70,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
60906,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais variabilis,80,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
60907,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Ceratopogonidae,Probezzia,,20,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
60908,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,,,40,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
60909,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Larsia,,30,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
60910,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Stictochironomus,,10,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
60911,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Psectrocladius,Psectrocladius psilopterus,40,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
60912,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,120,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
60913,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Coleoptera,Elmidae,Stenelmis,,28.57,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60914,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,,57.14,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60915,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Mollusca,Bivalvia,Veneroida,Pisidiidae,Pisidium,,71.42,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60916,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Mollusca,Gastropoda,Basommatophora,Planorbidae,Gyraulus,,42.85,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60917,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Odonata,Aeshnidae,Boyeria,Boyeria grafiana,14.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60918,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Plecoptera,Perlidae,Acroneuria,,14.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60919,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,,57.14,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60920,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Eurylophella,,57.14,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60921,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Ephemeroptera,Baetidae,Acentrella,,14.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60922,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Ephemeroptera,Baetidae,Acerpenna,,14.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60923,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,,100,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60924,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,,128.57,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60925,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,442.85,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60926,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Ceratopsyche,,128.57,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60927,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,,57.14,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60928,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,42.85,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60929,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Trichoptera,Leptoceridae,Oecetis,,14.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60930,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Trichoptera,Philopotamidae,Chimarra,,242.85,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60931,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,Rhyacophila,,14.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60932,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,Sperchon,,114.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60933,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais bretscheri,57.14,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60934,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais communis,142.85,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60935,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais simplex,14.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60936,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais variabilis,142.85,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60937,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Diptera,Chironomidae,Tvetenia,,157.14,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60938,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Diptera,Chironomidae,Rheotanytarsus,,2014.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60939,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Diptera,Chironomidae,Micropsectra,,14.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60940,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Diptera,Chironomidae,Parakiefferiella,,14.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60941,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Diptera,Chironomidae,Stempellina,,28.57,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60942,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,28.57,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60943,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Diptera,Chironomidae,Conchapelopia,,57.14,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60944,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Diptera,Chironomidae,Pseudosmittia,,28.57,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60945,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,,14.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60946,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Diptera,Chironomidae,Phaenopsectra,,14.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
60947,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,28.57,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
61025,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,Sperchon,,11.11,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
61026,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,Lebertia,,4.44,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
61027,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Arachnida,Trombidiformes,Torrenticolidae,,,2.22,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
61028,North Swallow,ON,Abitibi Plains,River,48.21365556,-86.10928889,2012,9/6/2012,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,Hygrobates,,13.33,0.3408,34.0826,Moderate,Kick Net,4,0,,94,,10.09,15.23,,7.78,,,,
61029,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Zavrelimyia,,10,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61030,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Telopelopia,Telopelopia okoboji,20,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61031,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Corynoneura,,10,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61032,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Cryptochironomus,,10,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61033,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Ablabesmyia,,10,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61034,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Parakiefferiella,,1650,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61035,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,,10,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61036,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Cladotanytarsus,,10,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61037,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Krenosmittia,,20,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61038,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,ocladius,,20,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61039,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Insecta,Diptera,Chironomidae,Stempellinella,,10,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61040,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Ostracoda,,,,,10,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61041,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Maxillopoda,,,,,170,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61042,Imogene,ON,Abitibi Plains,River,48.02527778,-85.90944444,2012,9/7/2012,Arthropoda,Branchiopoda,Diplostraca,,,,1310,0.0221,2.2075,Poor,Kick Net,3,0,,178,,9.54,11.42,,7.79,,,,
61043,White Gravel,ON,Abitibi Plains,River,48.30686111,-86.15883333,2012,9/14/2012,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptila,,66.66,0.0343,3.4299,Poor,Kick Net,4,0.05,,136,,10.95,13.29,,8.3,,,,
61044,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Ostracoda,,,,,14.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
61045,Swallow,ON,Abitibi Plains,River,48.17541667,-86.0841,2012,9/6/2012,Arthropoda,Branchiopoda,Diplostraca,,,,14.28,0.2990,29.9033,Moderate,Kick Net,4,0.23,,139,,8.8,19.8,,7.84,,,,
61046,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Ephemeroptera,Baetidae,Acerpenna,Acerpenna pygmaea,75,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61047,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,,800,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61048,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Plecoptera,Capniidae,Paracapnia,,25,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61049,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Annelida,Clitellata,Tubificida,Naididae,Nais,,150,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61050,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Muscidae,Limnophora,,900,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61051,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Dixidae,Dixa,,25,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61052,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,,25,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61053,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Chironomidae,Parakiefferiella,,300,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61054,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Empididae,Neoplasta,,150,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61055,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Tipulidae,Dicranota,,600,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61056,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Ceratopsyche,,25,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61057,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,1775,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61058,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Chironomidae,Procladius(Holotanypus),,50,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61059,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Chironomidae,Phaenopsectra,,25,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61060,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladius,Orthocladius frigidus,25,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61061,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,,75,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61062,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,,950,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61063,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Chironomidae,Limnophyes,,25,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61064,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Chironomidae,Parametriocnemus,,25,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61065,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Chironomidae,Eukiefferiella,,50,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61066,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladius,Orthocladius nigritis,25,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61067,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Chironomidae,Tvetenia,Tvetenia paucunca,25,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
61068,Oiseau,ON,Abitibi Plains,River,48.398,-86.185,2012,9/14/2012,Arthropoda,Insecta,Diptera,Chironomidae,,,50,0.1213,12.1311,Poor,Kick Net,3,0.1,,173,,7.59,8.06,,8.11,,,,
